"","bill.number","bill.sponsorID","bill.cosponsorID","bill.lp"
"4206","08.3349","3867","806",48
"4207","08.3349","3867","3885",48
"4208","08.3349","3867","1105",48
"4209","08.3349","3867","3869",48
"4210","08.3349","3867","1145",48
"4211","08.3349","3867","3870",48
"4212","08.3183","1125","1152",48
"4213","08.3183","1125","3894",48
"4214","08.3183","1125","1131",48
"4215","08.3183","1125","3891",48
"4216","08.3183","1125","3869",48
"4217","08.3183","1125","360",48
"4218","08.3382","1131","464",48
"4219","08.3382","1131","395",48
"4220","08.3382","1131","3833",48
"4221","08.3382","1131","390",48
"4222","08.3382","1131","405",48
"4223","08.3382","1131","3891",48
"4224","08.3382","1131","1156",48
"4225","08.3382","1131","499",48
"4226","08.3382","1131","360",48
"4227","08.3382","1131","3894",48
"4228","08.3382","1131","3903",48
"4229","08.3382","1131","3865",48
"4230","08.3382","1131","3911",48
"4231","08.3382","1131","522",48
"4232","08.3382","1131","348",48
"4233","08.3382","1131","140",48
"4234","08.3382","1131","1147",48
"4235","08.3382","1131","3899",48
"4236","08.3382","1131","1279",48
"4237","08.3382","1131","3923",48
"4238","08.3382","1131","1129",48
"4239","08.3382","1131","3830",48
"4240","08.3382","1131","1267",48
"4241","08.3382","1131","1125",48
"4242","08.3382","1131","350",48
"4243","08.3382","1131","358",48
"4244","08.3382","1131","487",48
"4245","08.3298","3909","3884",48
"4246","08.3298","3909","3886",48
"4247","08.3298","3909","330",48
"4248","08.3298","3909","1105",48
"4249","08.3298","3909","3883",48
"4250","08.3298","3909","542",48
"4251","08.3298","3909","304",48
"4252","08.3298","3909","514",48
"4253","08.3298","3909","146",48
"4254","08.3298","3909","1233",48
"4255","08.3298","3909","3877",48
"4256","08.3298","3909","3878",48
"4257","08.3298","3909","3902",48
"4258","08.3298","3909","1118",48
"4259","08.3298","3909","506",48
"4260","08.3298","3909","490",48
"4261","08.3298","3909","526",48
"4262","08.3298","3909","519",48
"4263","08.3298","3909","396",48
"4264","08.3298","3909","478",48
"4265","08.3298","3909","1121",48
"4266","08.3298","3909","318",48
"4267","08.3298","3909","470",48
"4268","08.3298","3909","3876",48
"4269","08.3298","3909","516",48
"4270","08.3298","3909","1126",48
"4271","08.3298","3909","3875",48
"4272","08.3298","3909","3910",48
"4273","08.3298","3909","3867",48
"4274","08.3298","3909","452",48
"4275","08.3298","3909","151",48
"4276","08.3298","3909","1142",48
"4277","08.3298","3909","1113",48
"4278","08.3298","3909","91",48
"4279","08.3298","3909","1135",48
"4280","08.3298","3909","1114",48
"4281","08.3298","3909","3885",48
"4282","08.3298","3909","268",48
"4283","08.3298","3909","404",48
"4284","08.3298","3909","1127",48
"4285","08.3298","3909","1117",48
"4286","08.3298","3909","479",48
"4287","08.3298","3909","319",48
"4288","08.3298","3909","1159",48
"4289","08.3298","3909","820",48
"4290","08.3298","3909","321",48
"4291","08.3298","3909","28",48
"4292","08.3298","3909","520",48
"4293","08.3298","3909","214",48
"4294","08.3298","3909","336",48
"4295","08.3298","3909","3896",48
"4296","08.3298","3909","1111",48
"4297","08.3298","3909","500",48
"4298","08.3298","3909","3880",48
"4299","08.3298","3909","3892",48
"4300","08.3298","3909","15",48
"4301","08.3298","3909","3912",48
"4302","08.3298","3909","3890",48
"4303","08.3298","3909","3901",48
"4304","08.3298","3909","307",48
"4305","08.3298","3909","26",48
"4306","08.3298","3909","3873",48
"4307","08.3298","3909","1294",48
"4308","08.3298","3909","1119",48
"4309","08.3370","1294","318",48
"4310","08.3370","1294","520",48
"4311","08.3370","1294","3909",48
"4312","08.3370","1294","3901",48
"4313","08.3370","1294","479",48
"4314","08.3370","1294","3910",48
"4315","08.3370","1294","307",48
"4316","08.3370","1294","1127",48
"4317","08.3370","1294","3886",48
"4318","08.3370","1294","1115",48
"4319","08.3370","1294","820",48
"4320","08.3370","1294","336",48
"4321","08.3370","1294","1233",48
"4322","08.3370","1294","3884",48
"4323","08.3370","1294","3892",48
"4324","08.3370","1294","513",48
"4325","08.3370","1294","268",48
"4326","08.3370","1294","514",48
"4327","08.3370","1294","526",48
"4328","08.3370","1294","470",48
"4329","08.3370","1294","404",48
"4330","08.3370","1294","542",48
"4331","08.3370","1294","1135",48
"4332","08.3370","1294","3885",48
"4333","08.3370","1294","1145",48
"4334","08.3370","1294","452",48
"4335","08.3370","1294","1111",48
"4336","08.3370","1294","1108",48
"4337","08.3370","1294","1123",48
"4338","08.3370","1294","91",48
"4339","08.3370","1294","3887",48
"4340","08.3370","1294","3876",48
"4341","08.3370","1294","26",48
"4342","08.3370","1294","1159",48
"4343","08.3370","1294","3883",48
"4344","08.3370","1294","500",48
"4345","08.3370","1294","321",48
"4346","08.3370","1294","3880",48
"4347","08.3370","1294","1142",48
"4348","08.3370","1294","3870",48
"4349","08.3370","1294","3898",48
"4350","08.3370","1294","3867",48
"4351","08.3370","1294","146",48
"4352","08.3370","1294","214",48
"4353","08.3370","1294","478",48
"4354","08.3370","1294","3878",48
"4355","08.3370","1294","3890",48
"4356","08.3370","1294","506",48
"4357","08.3370","1294","3902",48
"4358","08.3370","1294","151",48
"4359","08.3370","1294","1119",48
"4360","08.3370","1294","319",48
"4361","08.3370","1294","3896",48
"4362","08.3370","1294","460",48
"4363","08.3370","1294","28",48
"4364","08.3370","1294","1105",48
"4365","08.3306","390","1147",48
"4366","08.3306","390","1131",48
"4367","08.3306","390","3884",48
"4368","08.3306","390","476",48
"4369","08.3306","390","1318",48
"4370","08.3306","390","395",48
"4371","08.3306","390","464",48
"4372","08.3306","390","1295",48
"4373","08.3306","390","1156",48
"4374","08.3392","823","1131",48
"4375","08.3392","823","3881",48
"4376","08.3392","823","487",48
"4377","08.3392","823","1129",48
"4378","08.3392","823","1156",48
"4379","08.3392","823","3893",48
"4380","08.3392","823","476",48
"4381","08.3392","823","3897",48
"4382","08.3392","823","464",48
"4383","08.3392","823","806",48
"4384","08.3392","823","1158",48
"4385","08.3392","823","1147",48
"4386","08.3206","3885","1346",48
"4387","08.3206","3885","3883",48
"4388","08.3206","3885","1127",48
"4389","08.3206","3885","1108",48
"4390","08.3206","3885","1135",48
"4391","08.3206","3885","542",48
"4392","08.3206","3885","478",48
"4393","08.3206","3885","1145",48
"4394","08.3206","3885","463",48
"4395","08.3206","3885","1115",48
"4396","08.3206","3885","3870",48
"4397","08.3206","3885","3911",48
"4398","08.3206","3885","3910",48
"4399","08.3206","3885","460",48
"4400","08.3206","3885","470",48
"4401","08.3261","3907","3889",48
"4402","08.3261","3907","3905",48
"4403","08.3261","3907","395",48
"4404","08.3261","3907","1289",48
"4405","08.3261","3907","1065",48
"4406","08.3261","3907","3923",48
"4407","08.3261","3907","806",48
"4408","08.3261","3907","1158",48
"4409","08.3261","3907","1293",48
"4410","08.3261","3907","1318",48
"4411","08.3230","1133","1143",48
"4412","08.3230","1133","1106",48
"4413","08.3230","1133","455",48
"4414","08.3230","1133","3871",48
"4415","08.3230","1133","3906",48
"4416","08.3230","1133","3905",48
"4417","08.3230","1133","1289",48
"4418","08.3230","1133","330",48
"4419","08.3189","1125","1131",48
"4420","08.3189","1125","3911",48
"4421","08.3189","1125","3865",48
"4422","08.3189","1125","3903",48
"4423","08.3189","1125","3894",48
"4424","08.3189","1125","3891",48
"4425","08.3379","1337","1071",48
"4426","08.3379","1337","494",48
"4427","08.3379","1337","1106",48
"4428","08.3379","1337","1343",48
"4429","08.3379","1337","3868",48
"4430","08.3379","1337","1345",48
"4431","08.3379","1337","502",48
"4432","08.3379","1337","3904",48
"4433","08.3379","1337","449",48
"4434","08.3379","1337","797",48
"4435","08.3190","3892","500",48
"4436","08.3190","3892","26",48
"4437","08.3190","3892","91",48
"4438","08.3190","3892","820",48
"4439","08.3190","3892","318",48
"4440","08.3190","3892","3872",48
"4441","08.3190","3892","460",48
"4442","08.3190","3892","472",48
"4443","08.3190","3892","1108",48
"4444","08.3190","3892","3880",48
"4445","08.3190","3892","1343",48
"4446","08.3190","3892","1145",48
"4447","08.3190","3892","3883",48
"4448","08.3190","3892","1142",48
"4449","08.3190","3892","151",48
"4450","08.3190","3892","3909",48
"4451","08.3190","3892","1111",48
"4452","08.3190","3892","520",48
"4453","08.3190","3892","3870",48
"4454","08.3190","3892","3910",48
"4455","08.3190","3892","321",48
"4456","08.3190","3892","3876",48
"4457","08.3190","3892","3888",48
"4458","08.3190","3892","15",48
"4459","08.3190","3892","214",48
"4460","08.3190","3892","304",48
"4461","08.3190","3892","479",48
"4462","08.3190","3892","3878",48
"4463","08.3190","3892","268",48
"4464","08.3190","3892","1115",48
"4465","08.3190","3892","450",48
"4466","08.3190","3892","1294",48
"4467","08.3190","3892","3902",48
"4468","08.3190","3892","1336",48
"4469","08.3190","3892","3886",48
"4470","08.3190","3892","3875",48
"4471","08.3190","3892","452",48
"4472","08.3190","3892","3874",48
"4473","08.3190","3892","1119",48
"4474","08.3190","3892","3901",48
"4475","08.3190","3892","28",48
"4476","08.3190","3892","3884",48
"4477","08.3190","3892","1233",48
"4478","08.3190","3892","526",48
"4479","08.3190","3892","506",48
"4480","08.3429","452","3902",48
"4481","08.3429","452","3922",48
"4482","08.3429","452","336",48
"4483","08.3429","452","3909",48
"4484","08.3429","452","3887",48
"4485","08.3429","452","1119",48
"4486","08.3429","452","91",48
"4487","08.3429","452","1345",48
"4488","08.3429","452","470",48
"4489","08.3429","452","478",48
"4490","08.3429","452","3872",48
"4491","08.3429","452","520",48
"4492","08.3429","452","15",48
"4493","08.3429","452","1158",48
"4494","08.3429","452","3885",48
"4495","08.3429","452","1127",48
"4496","08.3429","452","450",48
"4497","08.3429","452","3880",48
"4498","08.3429","452","273",48
"4499","08.3429","452","3876",48
"4500","08.3429","452","1111",48
"4501","08.3429","452","214",48
"4502","08.3429","452","3867",48
"4503","08.3429","452","3870",48
"4504","08.3429","452","1143",48
"4505","08.3429","452","526",48
"4506","08.3429","452","506",48
"4507","08.3429","452","1117",48
"4508","08.3429","452","542",48
"4509","08.3429","452","105",48
"4510","08.3429","452","1142",48
"4511","08.3429","452","1145",48
"4512","08.3429","452","3883",48
"4513","08.3429","452","1123",48
"4514","08.3429","452","500",48
"4515","08.3429","452","479",48
"4516","08.3429","452","820",48
"4517","08.3429","452","1121",48
"4518","08.3429","452","519",48
"4519","08.3429","452","453",48
"4520","08.3429","452","3886",48
"4521","08.3429","452","487",48
"4522","08.3429","452","3878",48
"4523","08.3429","452","321",48
"4524","08.3429","452","1135",48
"4525","08.3429","452","3873",48
"4526","08.3429","452","3898",48
"4527","08.3429","452","476",48
"4528","08.3429","452","1336",48
"4529","08.3429","452","460",48
"4530","08.3429","452","514",48
"4531","08.3429","452","3910",48
"4532","08.3429","452","319",48
"4533","08.3429","452","26",48
"4534","08.3429","452","1343",48
"4535","08.3429","452","395",48
"4536","08.3429","452","404",48
"4537","08.3429","452","1126",48
"4538","08.3429","452","3901",48
"4539","08.3429","452","3931",48
"4540","08.3429","452","473",48
"4541","08.3429","452","307",48
"4542","08.3429","452","490",48
"4543","08.3429","452","268",48
"4544","08.3429","452","1138",48
"4545","08.3429","452","28",48
"4546","08.3429","452","1294",48
"4547","08.3429","452","3924",48
"4548","08.3429","452","1104",48
"4549","08.3429","452","1233",48
"4550","08.3429","452","3892",48
"4551","08.3429","452","390",48
"4552","08.3429","452","1137",48
"4553","08.3429","452","140",48
"4554","08.3429","452","3884",48
"4555","08.3429","452","1108",48
"4556","08.3429","452","1115",48
"4557","08.3429","452","146",48
"4558","08.3317","359","806",48
"4559","08.3317","359","3913",48
"4560","08.3317","359","1112",48
"4561","08.3317","359","3881",48
"4562","08.3317","359","76",48
"4563","08.3317","359","1293",48
"4564","08.3317","359","1110",48
"4565","08.3317","359","1155",48
"4566","08.3317","359","1065",48
"4567","08.3317","359","3889",48
"4568","08.3317","359","3893",48
"4569","08.3317","359","3907",48
"4570","08.3317","359","241",48
"4571","08.3317","359","3869",48
"4572","08.3317","359","3882",48
"4573","08.3317","359","1158",48
"4574","08.3317","359","3908",48
"4575","08.3317","359","1318",48
"4576","08.3317","359","407",48
"4577","08.3365","1156","97",48
"4578","08.3365","1156","3923",48
"4579","08.3365","1156","1147",48
"4580","08.3365","1156","522",48
"4581","08.3365","1156","1131",48
"4582","08.3365","1156","3830",48
"4583","08.3365","1156","1125",48
"4584","08.3365","1156","499",48
"4585","08.3365","1156","3865",48
"4586","08.3365","1156","435",48
"4587","08.3365","1156","476",48
"4588","08.3365","1156","1129",48
"4589","08.3365","1156","305",48
"4590","08.3365","1156","3899",48
"4591","08.3365","1156","395",48
"4592","08.3365","1156","3833",48
"4593","08.3365","1156","3894",48
"4594","08.3365","1156","350",48
"4595","08.3365","1156","487",48
"4596","08.3365","1156","390",48
"4597","08.3365","1156","3897",48
"4598","08.3365","1156","358",48
"4599","08.3365","1156","3931",48
"4600","08.3365","1156","3891",48
"4601","08.3365","1156","465",48
"4602","08.3365","1156","3829",48
"4603","08.3365","1156","348",48
"4604","08.3365","1156","1295",48
"4605","08.3365","1156","3911",48
"4606","08.3365","1156","1267",48
"4607","08.3580","1131","350",48
"4608","08.3580","1131","3911",48
"4609","08.3580","1131","3891",48
"4610","08.3580","1131","3899",48
"4611","08.3580","1131","1156",48
"4612","08.3580","1131","405",48
"4613","08.3580","1131","499",48
"4614","08.3580","1131","3829",48
"4615","08.3580","1131","348",48
"4616","08.3580","1131","1152",48
"4617","08.3580","1131","476",48
"4618","08.3580","1131","172",48
"4619","08.3580","1131","3903",48
"4620","08.3580","1131","487",48
"4621","08.3580","1131","1129",48
"4622","08.3580","1131","3894",48
"4623","08.3221","502","1143",48
"4624","08.3221","502","1156",48
"4625","08.3221","502","449",48
"4626","08.3221","502","3883",48
"4627","08.3221","502","1122",48
"4628","08.3221","502","407",48
"4629","08.3418","26","404",48
"4630","08.3418","26","28",48
"4631","08.3418","26","146",48
"4632","08.3418","26","820",48
"4633","08.3418","26","1142",48
"4634","08.3418","26","1135",48
"4635","08.3260","1158","806",48
"4636","08.3260","1158","336",48
"4637","08.3260","1158","3922",48
"4638","08.3260","1158","348",48
"4639","08.3260","1158","1289",48
"4640","08.3282","3830","1150",48
"4641","08.3282","3830","1279",48
"4642","08.3282","3830","390",48
"4643","08.3282","3830","94",48
"4644","08.3282","3830","476",48
"4645","08.3282","3830","1131",48
"4646","08.3282","3830","3865",48
"4647","08.3282","3830","350",48
"4648","08.3282","3830","1267",48
"4649","08.3282","3830","3911",48
"4650","08.3282","3830","464",48
"4651","08.3282","3830","3903",48
"4652","08.3282","3830","504",48
"4653","08.3282","3830","3833",48
"4654","08.3282","3830","1147",48
"4655","08.3282","3830","1156",48
"4656","08.3282","3830","105",48
"4657","08.3282","3830","499",48
"4658","08.3282","3830","97",48
"4659","08.3282","3830","487",48
"4660","08.3282","3830","3923",48
"4661","08.3282","3830","1129",48
"4662","08.3282","3830","358",48
"4663","08.3282","3830","1120",48
"4664","08.3282","3830","405",48
"4665","08.3534","3892","307",48
"4666","08.3534","3892","3876",48
"4667","08.3534","3892","3877",48
"4668","08.3534","3892","1142",48
"4669","08.3534","3892","820",48
"4670","08.3534","3892","1111",48
"4671","08.3534","3892","3901",48
"4672","08.3534","3892","26",48
"4673","08.3534","3892","1294",48
"4674","08.3534","3892","214",48
"4675","08.3534","3892","91",48
"4676","08.3534","3892","506",48
"4677","08.3534","3892","3878",48
"4678","08.3534","3892","1127",48
"4679","08.3534","3892","3902",48
"4680","08.3534","3892","3883",48
"4681","08.3534","3892","151",48
"4682","08.3534","3892","1233",48
"4683","08.3534","3892","490",48
"4684","08.3534","3892","3890",48
"4685","08.3340","1267","3833",48
"4686","08.3340","1267","3923",48
"4687","08.3340","1267","1147",48
"4688","08.3340","1267","349",48
"4689","08.3340","1267","1279",48
"4690","08.3340","1267","390",48
"4691","08.3340","1267","1131",48
"4692","08.3340","1267","504",48
"4693","08.3340","1267","3903",48
"4694","08.3340","1267","3830",48
"4695","08.3340","1267","1156",48
"4696","08.3340","1267","358",48
"4697","08.3340","1267","1129",48
"4698","08.3340","1267","395",48
"4699","08.3340","1267","3865",48
"4700","08.3340","1267","464",48
"4701","08.3340","1267","3894",48
"4702","08.3340","1267","3829",48
"4703","08.3340","1267","348",48
"4704","08.3340","1267","3899",48
"4705","08.3394","3906","304",48
"4706","08.3394","3906","797",48
"4707","08.3394","3906","1126",48
"4708","08.3394","3906","1130",48
"4709","08.3394","3906","214",48
"4710","08.3394","3906","3874",48
"4711","08.3394","3906","330",48
"4712","08.3394","3906","3909",48
"4713","08.3394","3906","1142",48
"4714","08.3394","3906","3884",48
"4715","08.3394","3906","26",48
"4716","08.3394","3906","1127",48
"4717","08.3394","3906","3871",48
"4718","08.3394","3906","520",48
"4719","08.3394","3906","3878",48
"4720","08.3394","3906","1109",48
"4721","08.3394","3906","15",48
"4722","08.3394","3906","3868",48
"4723","08.3394","3906","526",48
"4724","08.3394","3906","146",48
"4725","08.3272","1106","3871",48
"4726","08.3272","1106","3931",48
"4727","08.3272","1106","330",48
"4728","08.3272","1106","1138",48
"4729","08.3272","1106","490",48
"4730","08.3272","1106","1289",48
"4731","08.3272","1106","797",48
"4732","08.3272","1106","1337",48
"4733","08.3272","1106","1343",48
"4734","08.3272","1106","1336",48
"4735","08.3272","1106","489",48
"4736","08.3272","1106","3904",48
"4737","08.3272","1106","1345",48
"4738","08.3272","1106","511",48
"4739","08.3272","1106","3897",48
"4740","08.3272","1106","503",48
"4741","08.3272","1106","449",48
"4742","08.3272","1106","3874",48
"4743","08.3272","1106","3906",48
"4744","08.3272","1106","450",48
"4745","08.3272","1106","1109",48
"4746","08.3272","1106","1288",48
"4747","08.3602","801","3828",48
"4748","08.3602","801","1105",48
"4749","08.3602","801","345",48
"4750","08.3602","801","503",48
"4751","08.3342","3924","1158",48
"4752","08.3342","3924","140",48
"4753","08.3342","3924","390",48
"4754","08.3342","3924","1065",48
"4755","08.3342","3924","522",48
"4756","08.3342","3924","241",48
"4757","08.3342","3924","1156",48
"4758","08.3342","3924","3913",48
"4759","08.3342","3924","1147",48
"4760","08.3342","3924","499",48
"4761","08.3342","3924","3897",48
"4762","08.3342","3924","3908",48
"4763","08.3342","3924","94",48
"4764","08.3342","3924","3833",48
"4765","08.3342","3924","1293",48
"4766","08.3342","3924","348",48
"4767","08.3342","3924","3903",48
"4768","08.3342","3924","405",48
"4769","08.3342","3924","1112",48
"4770","08.3342","3924","498",48
"4771","08.3342","3924","3899",48
"4772","08.3342","3924","3881",48
"4773","08.3342","3924","3889",48
"4774","08.3342","3924","464",48
"4775","08.3342","3924","305",48
"4776","08.3342","3924","1110",48
"4777","08.3342","3924","359",48
"4778","08.3342","3924","3931",48
"4779","08.3342","3924","476",48
"4780","08.3342","3924","358",48
"4781","08.3342","3924","3893",48
"4782","08.3342","3924","3907",48
"4783","08.3342","3924","349",48
"4784","08.3342","3924","3894",48
"4785","08.3342","3924","3869",48
"4786","08.3342","3924","1155",48
"4787","08.3342","3924","1318",48
"4788","08.3342","3924","806",48
"4789","08.3342","3924","3882",48
"4790","08.3342","3924","3923",48
"4791","08.3342","3924","105",48
"4792","08.3342","3924","3829",48
"4793","08.3342","3924","1279",48
"4794","08.3342","3924","1295",48
"4795","08.3377","1288","1289",48
"4796","08.3377","1288","449",48
"4797","08.3377","1288","1106",48
"4798","08.3377","1288","3871",48
"4799","08.3377","1288","489",48
"4800","08.3377","1288","3868",48
"4801","08.3377","1288","487",48
"4802","08.3377","1288","503",48
"4803","08.3377","1288","1109",48
"4804","08.3377","1288","3874",48
"4805","08.3377","1288","1343",48
"4806","08.3377","1288","1345",48
"4807","08.3377","1288","494",48
"4808","08.3377","1288","797",48
"4809","08.3377","1288","1336",48
"4810","08.3377","1288","1071",48
"4811","08.3377","1288","1104",48
"4812","08.3377","1288","3883",48
"4813","08.3377","1288","1124",48
"4814","08.3377","1288","3906",48
"4815","08.3377","1288","214",48
"4816","08.3377","1288","435",48
"4817","08.3377","1288","3880",48
"4818","08.3377","1288","1127",48
"4819","08.3377","1288","450",48
"4820","08.3377","1288","1337",48
"4821","08.3377","1288","1117",48
"4822","08.3377","1288","490",48
"4823","08.3377","1288","502",48
"4824","08.3377","1288","511",48
"4825","08.3377","1288","1120",48
"4826","08.3377","1288","3905",48
"4827","08.3377","1288","330",48
"4828","08.3377","1288","3901",48
"4829","08.3377","1288","1143",48
"4830","08.3377","1288","3904",48
"4831","08.3377","1288","455",48
"4832","08.3473","797","449",48
"4833","08.3515","1156","390",48
"4834","08.3515","1156","3911",48
"4835","08.3515","1156","348",48
"4836","08.3515","1156","1147",48
"4837","08.3515","1156","522",48
"4838","08.3515","1156","1267",48
"4839","08.3515","1156","487",48
"4840","08.3515","1156","360",48
"4841","08.3515","1156","1129",48
"4842","08.3515","1156","1295",48
"4843","08.3515","1156","465",48
"4844","08.3515","1156","172",48
"4845","08.3515","1156","3899",48
"4846","08.3515","1156","1112",48
"4847","08.3515","1156","3829",48
"4848","08.3515","1156","1131",48
"4849","08.3515","1156","823",48
"4850","08.3515","1156","3903",48
"4851","08.3515","1156","3865",48
"4852","08.3515","1156","3894",48
"4853","08.3515","1156","499",48
"4854","08.3515","1156","3923",48
"4855","08.3515","1156","3833",48
"4856","08.3515","1156","3891",48
"4857","08.3515","1156","1152",48
"4858","08.3515","1156","140",48
"4859","08.3665","1071","395",48
"4860","08.3665","1071","514",48
"4861","08.3665","1071","1109",48
"4862","08.3665","1071","1294",48
"4863","08.3665","1071","1141",48
"4864","08.3665","1071","1337",48
"4865","08.3665","1071","465",48
"4866","08.3665","1071","91",48
"4867","08.3665","1071","1345",48
"4868","08.3665","1071","1147",48
"4869","08.3665","1071","823",48
"4870","08.3665","1071","3878",48
"4871","08.3665","1071","1288",48
"4872","08.3665","1071","330",48
"4873","08.3665","1071","3874",48
"4874","08.3665","1071","3931",48
"4875","08.3665","1071","1126",48
"4876","08.3665","1071","470",48
"4877","08.3665","1071","28",48
"4878","08.3665","1071","473",48
"4879","08.3665","1071","489",48
"4880","08.3665","1071","1112",48
"4881","08.3665","1071","3886",48
"4882","08.3665","1071","450",48
"4883","08.3665","1071","1106",48
"4884","08.3665","1071","3905",48
"4885","08.3665","1071","1113",48
"4886","08.3665","1071","3906",48
"4887","08.3665","1071","3892",48
"4888","08.3665","1071","1336",48
"4889","08.3665","1071","1118",48
"4890","08.3665","1071","268",48
"4891","08.3665","1071","1133",48
"4892","08.3457","1121","1233",48
"4893","08.3457","1121","336",48
"4894","08.3457","1121","146",48
"4895","08.3457","1121","1159",48
"4896","08.3457","1121","520",48
"4897","08.3457","1121","3885",48
"4898","08.3457","1121","1142",48
"4899","08.3457","1121","321",48
"4900","08.3457","1121","214",48
"4901","08.3457","1121","470",48
"4902","08.3457","1121","3902",48
"4903","08.3457","1121","3901",48
"4904","08.3457","1121","304",48
"4905","08.3457","1121","3867",48
"4906","08.3457","1121","1111",48
"4907","08.3457","1121","15",48
"4908","08.3457","1121","1135",48
"4909","08.3457","1121","3892",48
"4910","08.3457","1121","3884",48
"4911","08.3457","1121","151",48
"4912","08.3457","1121","307",48
"4913","08.3457","1121","268",48
"4914","08.3457","1121","3880",48
"4915","08.3457","1121","479",48
"4916","08.3457","1121","404",48
"4917","08.3457","1121","3909",48
"4918","08.3457","1121","452",48
"4919","08.3457","1121","26",48
"4920","08.3457","1121","1294",48
"4921","08.3457","1121","1127",48
"4922","08.3457","1121","3878",48
"4923","08.3457","1121","506",48
"4924","08.3457","1121","1145",48
"4925","08.3655","348","499",48
"4926","08.3655","348","3924",48
"4927","08.3655","348","390",48
"4928","08.3655","348","3923",48
"4929","08.3655","348","3865",48
"4930","08.3655","348","1147",48
"4931","08.3655","348","3907",48
"4932","08.3655","348","3894",48
"4933","08.3655","348","3833",48
"4934","08.3655","348","350",48
"4935","08.3655","348","449",48
"4936","08.3655","348","1152",48
"4937","08.3655","348","806",48
"4938","08.3655","348","1120",48
"4939","08.3655","348","3829",48
"4940","08.3655","348","1267",48
"4941","08.3655","348","504",48
"4942","08.3655","348","3911",48
"4943","08.3655","348","3913",48
"4944","08.3655","348","476",48
"4945","08.3655","348","465",48
"4946","08.3655","348","1150",48
"4947","08.3655","348","395",48
"4948","08.3655","348","3830",48
"4949","08.3655","348","1138",48
"4950","08.3655","348","1130",48
"4951","08.3655","348","1118",48
"4952","08.3655","348","140",48
"4953","08.3655","348","464",48
"4954","08.3655","348","1129",48
"4955","08.3655","348","1156",48
"4956","08.3655","348","522",48
"4957","08.3655","348","1155",48
"4958","08.3655","348","1279",48
"4959","08.3655","348","1318",48
"4960","08.3655","348","3999",48
"4961","08.3655","348","359",48
"4962","08.3655","348","3899",48
"4963","08.3655","348","3897",48
"4964","08.3655","348","797",48
"4965","08.3655","348","3903",48
"4966","08.3655","348","1131",48
"4967","08.3655","348","3882",48
"4968","08.3199","500","3886",48
"4969","08.3199","500","478",48
"4970","08.3199","500","3878",48
"4971","08.3199","500","307",48
"4972","08.3199","500","1142",48
"4973","08.3199","500","470",48
"4974","08.3199","500","3909",48
"4975","08.3199","500","519",48
"4976","08.3199","500","336",48
"4977","08.3199","500","542",48
"4978","08.3199","500","321",48
"4979","08.3199","500","1145",48
"4980","08.3199","500","3870",48
"4981","08.3199","500","479",48
"4982","08.3199","500","151",48
"4983","08.3199","500","404",48
"4984","08.3199","500","26",48
"4985","08.3199","500","214",48
"4986","08.3199","500","3887",48
"4987","08.3199","500","3892",48
"4988","08.3199","500","820",48
"4989","08.3199","500","1233",48
"4990","08.3199","500","3901",48
"4991","08.3199","500","3910",48
"4992","08.3199","500","3884",48
"4993","08.3199","500","1121",48
"4994","08.3199","500","473",48
"4995","08.3199","500","146",48
"4996","08.3199","500","3867",48
"4997","08.3199","500","1135",48
"4998","08.3199","500","460",48
"4999","08.3199","500","3890",48
"5000","08.3199","500","1119",48
"5001","08.3199","500","1294",48
"5002","08.3199","500","3883",48
"5003","08.3199","500","3876",48
"5004","08.3199","500","520",48
"5005","08.3199","500","268",48
"5006","08.3199","500","3880",48
"5007","08.3199","500","28",48
"5008","08.3199","500","15",48
"5009","08.3199","500","1111",48
"5010","08.3199","500","304",48
"5011","08.3199","500","514",48
"5012","08.3199","500","3902",48
"5013","08.3199","500","1127",48
"5014","08.3199","500","3885",48
"5015","08.3199","500","452",48
"5016","08.3199","500","506",48
"5017","08.3199","500","1115",48
"5018","08.3658","514","516",48
"5019","08.3658","514","1126",48
"5020","08.3658","514","28",48
"5021","08.3658","514","526",48
"5022","08.3658","514","452",48
"5023","08.3658","514","330",48
"5024","08.3658","514","26",48
"5025","08.3658","514","1113",48
"5026","08.3518","1279","405",48
"5027","08.3518","1279","1156",48
"5028","08.3518","1279","3899",48
"5029","08.3518","1279","3829",48
"5030","08.3518","1279","3894",48
"5031","08.3518","1279","348",48
"5032","08.3518","1279","3833",48
"5033","08.3518","1279","3911",48
"5034","08.3518","1279","3903",48
"5035","08.3518","1279","499",48
"5036","08.3499","3905","479",48
"5037","08.3499","3905","1336",48
"5038","08.3499","3905","3868",48
"5039","08.3499","3905","1109",48
"5040","08.3499","3905","3886",48
"5041","08.3499","3905","1106",48
"5042","08.3499","3905","1289",48
"5043","08.3499","3905","1142",48
"5044","08.3499","3905","494",48
"5045","08.3499","3905","1130",48
"5046","08.3499","3905","1143",48
"5047","08.3499","3905","3901",48
"5048","08.3499","3905","307",48
"5049","08.3499","3905","489",48
"5050","08.3499","3905","435",48
"5051","08.3499","3905","478",48
"5052","08.3499","3905","1288",48
"5053","08.3499","3905","151",48
"5054","08.3499","3905","3906",48
"5055","08.3499","3905","273",48
"5056","08.3499","3905","450",48
"5057","08.3499","3905","490",48
"5058","08.3499","3905","330",48
"5059","08.3499","3905","1133",48
"5060","08.3499","3905","820",48
"5061","08.3499","3905","1343",48
